Date,Performance,Return,#US sectors long long lookback:0.100:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.100:x1.0,#US sectors low volatility:0.400:x1.0,2021-12-01,2022-01-03,M
2019-11-22,-0.1495771320,722.8015635071,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-21,0.4225791176,723.8843289254,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-20,0.5150522733,720.8382171480,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-19,-0.6587815823,717.1445478516,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-18,-0.3559483928,721.9002940311,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-15,0.6043134517,724.4790656214,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-14,0.0027081229,720.1272398421,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-13,0.4303354400,720.1077384396,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-12,-0.0503595289,717.0221380666,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-11,-0.4575074905,717.3834089717,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-08,-0.2177386508,720.6805765923,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-07,0.2500713525,722.2532009674,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-06,-0.7114045174,720.4515580118,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-05,-0.3662346569,725.6136059836,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-04,0.9173059670,728.2808227564,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-11-01,1.0501193142,721.6609834931,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-31,0.1515425440,714.1614363161,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-30,0.6958481513,713.0808155072,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-29,0.4293556895,708.1531449399,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-28,0.1372885200,705.1256478528,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-25,-0.1161570620,704.1589184954,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-24,0.2182131318,704.9777999956,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-23,0.4288368270,703.4427954410,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-22,-0.0183537845,700.4390548235,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-21,0.3258159212,700.5676354976,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-18,-0.2135285298,698.2924873972,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-17,0.3600114756,699.7867317172,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-16,-0.1081434527,697.2764564573,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-15,0.8325741641,698.0313316406,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-14,-0.2838315130,692.2676897096,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-11,0.4595071247,694.2381563730,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-10,0.2918952961,691.0626741489,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-09,0.7805321681,689.0513656247,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-08,-1.5007747444,683.7147520472,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-07,-0.3716169805,694.1321114691,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-04,1.5149091677,696.7212459257,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-03,0.6965823187,686.3240598230,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-02,-1.4914492507,681.5763196917,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-10-01,-0.6690741296,691.8955913041,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-30,0.3998015362,696.5560677516,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-27,-0.4498845205,693.7823153966,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-26,0.1885960121,696.9176399797,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-25,-0.2363436289,695.6057552652,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-24,0.0838813043,697.2536698915,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-23,-0.1360263651,696.6692946004,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-20,0.2954352813,697.6182393337,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-19,0.4427349082,695.5632999419,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-18,0.1053680264,692.4973723363,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-17,0.6913376646,691.7684695528,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-16,0.1469268386,687.0188494835,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-13,-0.5137470951,686.0109153328,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-12,0.1927314413,689.5534762864,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-11,0.7479034852,688.2270463804,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-10,-0.1292528541,683.1179831760,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-09,-0.7170544055,684.0020753806,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-06,-0.0232721146,688.9421655301,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-05,-0.2244195208,689.1025342613,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-04,0.2311772809,690.6524932768,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-09-03,0.7607116758,689.0595441588,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-30,-0.0335882740,683.8573613654,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-29,0.4433392865,684.0871344263,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-28,0.3248789392,681.0676937719,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-27,-0.1057691650,678.8622134143,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-26,1.1434525107,679.5810005640,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-23,-1.3391113428,671.8981641370,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-22,0.3462191442,681.0177500750,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-21,0.4569054532,678.6680712867,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-20,-0.6449864665,675.5813034702,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-19,0.8327722014,679.9669985876,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-16,0.7973063740,674.3511893428,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-15,1.3967355785,669.0170735720,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-14,-1.2700361623,659.8013927718,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-13,0.4882221932,668.2889035150,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-12,-0.3659119563,665.0420207757,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-09,-0.1773135955,667.4844260973,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-08,1.2443738548,668.6700690385,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-07,0.7484982455,660.4515822258,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-06,1.1107415066,655.5448405953,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-05,-1.9898849085,648.3434211114,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-02,0.1551765177,661.5066419485,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-08-01,0.3154855539,660.4817294011,#US sectors long long lookback:0.200:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.400:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-31,-1.4184122854,658.4045581338,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-30,-0.1195352583,667.8778191724,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-29,0.3130710175,668.6771241000,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-26,0.8258201982,666.5902233054,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-25,-0.0172877811,661.1304743121,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-24,-0.3716335501,661.2447888638,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-23,0.1856623491,663.7113629646,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-22,-0.4390452212,662.4813844639,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-19,-0.9563942018,665.4028036751,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-18,0.7485694780,671.8281289462,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-17,0.0804457503,666.8363952230,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-16,-0.2087005314,666.3003848791,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-15,0.2982097911,667.6938655243,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-12,-0.0906201738,665.7086571287,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-11,0.1656265448,666.3124706474,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-10,0.4769633274,665.2107051408,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-09,-0.3014196901,662.0529553356,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-08,0.1392734530,664.0545464917,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-05,-0.2814458345,663.1309810764,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-03,1.0226395723,665.0026032027,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-02,1.0672110331,658.2708648462,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-07-01,0.2607996539,651.3199069388,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-06-28,0.0859000146,649.6256853995,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-06-27,0.4369648769,649.0681357762,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-06-26,-1.6279447238,646.2442752744,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-06-25,-0.5655225236,656.9388770623,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-06-24,-0.0448820104,660.6751438084,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-06-21,-0.6342716350,660.9718012408,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-06-20,0.7703965902,665.1909185556,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-06-19,0.5079741909,660.1054883812,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
2019-06-18,-0.4415150117,656.7692699958,#US sectors long long lookback:0.400:x1.0,#US sectors long mean reversion:0.000:x1.0,#US sectors long short lookback:0.200:x1.0,#US sectors long worst US sectors:0.400:x1.0,#US sectors low volatility:0.000:x1.0
